close,high,low,open,volume,baseVolume,datetime
7824.44000000,7921.12000000,7781.00000000,7861.62000000,5718.99904300,2636.36286600,2020-03-11 08:00:00
7816.98000000,7839.92000000,7798.45000000,7824.39000000,2717.68013300,1395.13013000,2020-03-11 09:00:00
7837.86000000,7850.00000000,7750.00000000,7816.84000000,5565.44776300,2943.09874500,2020-03-11 10:00:00
7821.86000000,7859.97000000,7801.00000000,7837.86000000,2031.99056400,1070.82277500,2020-03-11 11:00:00
7840.86000000,7855.28000000,7802.00000000,7821.68000000,2565.39520200,1255.88096600,2020-03-11 12:00:00
7848.55000000,7895.87000000,7831.79000000,7840.90000000,2745.38984900,1455.67224900,2020-03-11 13:00:00
7796.06000000,7859.35000000,7777.77000000,7848.49000000,3433.03480700,1610.39735500,2020-03-11 14:00:00
7778.76000000,7823.40000000,7736.00000000,7796.05000000,4142.23473000,2070.19579900,2020-03-11 15:00:00
7766.45000000,7821.04000000,7750.58000000,7778.76000000,4056.35428700,2133.63785100,2020-03-11 16:00:00
7671.97000000,7768.54000000,7647.05000000,7766.45000000,7056.20054700,3326.08889600,2020-03-11 17:00:00
7792.61000000,7813.67000000,7590.00000000,7671.20000000,10175.49960100,4989.08634600,2020-03-11 18:00:00
7828.23000000,7843.00000000,7750.00000000,7791.86000000,4022.52966900,2217.23596700,2020-03-11 19:00:00
7860.29000000,7875.29000000,7817.03000000,7828.23000000,2376.00665000,1222.36209000,2020-03-11 20:00:00
7808.44000000,7875.00000000,7798.13000000,7860.28000000,1816.63626300,934.58854600,2020-03-11 21:00:00
7948.40000000,7980.00000000,7801.07000000,7807.62000000,3363.42574900,1855.77865000,2020-03-11 22:00:00
7934.52000000,7974.84000000,7909.01000000,7948.61000000,2359.55041100,1157.62294500,2020-03-11 23:00:00
7913.42000000,7966.17000000,7897.63000000,7934.58000000,1772.47345900,897.40891100,2020-03-12 00:00:00
7713.27000000,7938.28000000,7685.00000000,7913.83000000,4711.91866200,1801.75587700,2020-03-12 01:00:00
7644.97000000,7768.75000000,7558.00000000,7712.13000000,7681.26536100,3535.29288800,2020-03-12 02:00:00
7662.73000000,7700.10000000,7600.00000000,7645.36000000,3873.69699600,2097.60350500,2020-03-12 03:00:00
7624.30000000,7662.80000000,7567.00000000,7662.11000000,5435.93523300,2851.22524100,2020-03-12 04:00:00
7646.95000000,7657.32000000,7596.61000000,7622.27000000,2351.45747800,1164.87870800,2020-03-12 05:00:00
7494.17000000,7649.94000000,7443.58000000,7647.37000000,7706.34264700,3436.45130500,2020-03-12 06:00:00
7392.13000000,7500.00000000,7342.43000000,7494.17000000,8059.57441700,3851.64823900,2020-03-12 07:00:00
7377.64000000,7466.00000000,7310.00000000,7392.12000000,6583.23627700,3127.93250800,2020-03-12 08:00:00
7354.21000000,7391.51000000,7340.00000000,7378.84000000,3622.78402900,1881.01248700,2020-03-12 09:00:00
6014.90000000,7367.03000000,5550.00000000,7354.99000000,28792.65613000,10294.84220300,2020-03-12 10:00:00
6067.01000000,6466.00000000,5750.00000000,6014.90000000,26427.57640300,11961.48709800,2020-03-12 11:00:00
6028.10000000,6307.59000000,5900.00000000,6064.27000000,18013.68913000,8751.51634000,2020-03-12 12:00:00
5994.03000000,6105.00000000,5734.69000000,6028.22000000,14893.07708900,7171.32662800,2020-03-12 13:00:00
6094.19000000,6201.00000000,5900.00000000,5995.93000000,13801.78566000,6912.41247400,2020-03-12 14:00:00
6132.13000000,6150.00000000,6018.02000000,6090.48000000,7856.65108600,4002.36117000,2020-03-12 15:00:00
6088.59000000,6187.41000000,5947.72000000,6132.13000000,9297.49684000,4947.44178200,2020-03-12 16:00:00
6114.61000000,6229.97000000,6063.99000000,6088.59000000,8343.86053300,4106.66664200,2020-03-12 17:00:00
5985.61000000,6150.00000000,5965.84000000,6113.20000000,5389.56016800,2477.86051100,2020-03-12 18:00:00
6037.45000000,6095.08000000,5974.92000000,5985.62000000,4024.70300300,1856.08974000,2020-03-12 19:00:00
5743.43000000,6059.99000000,5617.85000000,6036.28000000,13593.38453700,5548.21490300,2020-03-12 20:00:00
5819.97000000,5890.34000000,5565.00000000,5743.70000000,10708.06240300,4991.67811500,2020-03-12 21:00:00
5802.70000000,5965.71000000,5720.00000000,5819.12000000,8612.07035700,4334.47028300,2020-03-12 22:00:00
4800.00000000,5802.30000000,4410.00000000,5800.27000000,39952.35075500,17296.42863900,2020-03-12 23:00:00
4654.72000000,5049.00000000,4521.00000000,4800.01000000,28100.09794200,11514.54075000,2020-03-13 00:00:00
4130.64000000,4769.57000000,4082.00000000,4656.71000000,23916.85657500,10084.14400500,2020-03-13 01:00:00
4848.71000000,5276.97000000,3782.13000000,4131.23000000,41434.05907200,20628.79404700,2020-03-13 02:00:00
5167.26000000,5523.23000000,4808.42000000,4848.70000000,24680.06735100,12735.05072600,2020-03-13 03:00:00
4774.48000000,5181.00000000,4674.00000000,5159.09000000,13631.51975500,6506.34593400,2020-03-13 04:00:00
4956.52000000,5200.00000000,4759.45000000,4771.50000000,14370.86143300,7204.67552300,2020-03-13 05:00:00
5199.98000000,5245.00000000,4858.00000000,4959.16000000,12093.43184300,6316.87399800,2020-03-13 06:00:00
5385.87000000,5444.00000000,5025.00000000,5199.83000000,11890.03885900,6142.12530700,2020-03-13 07:00:00
5276.38000000,5600.00000000,5126.00000000,5386.11000000,16157.92118600,8253.68365800,2020-03-13 08:00:00
5584.33000000,5700.00000000,5268.56000000,5279.21000000,14483.53190100,7703.58596000,2020-03-13 09:00:00
5595.31000000,5657.62000000,5420.00000000,5589.52000000,12182.24005100,5850.73558200,2020-03-13 10:00:00
5403.56000000,5599.00000000,5266.00000000,5595.59000000,12832.69670000,6093.91741600,2020-03-13 11:00:00
5525.06000000,5678.44000000,5355.47000000,5403.56000000,12106.80424000,6155.41606000,2020-03-13 12:00:00
5608.00000000,5955.00000000,5462.00000000,5529.32000000,21139.34349000,10905.03902700,2020-03-13 13:00:00
5394.36000000,5847.64000000,5300.00000000,5608.65000000,16497.11918000,7857.51792000,2020-03-13 14:00:00
5212.37000000,5469.00000000,4920.00000000,5395.87000000,26614.42578700,13076.43058800,2020-03-13 15:00:00
5196.73000000,5400.00000000,5035.00000000,5207.63000000,15843.86438400,8071.79111400,2020-03-13 16:00:00
5183.87000000,5340.00000000,5101.20000000,5196.77000000,9597.73636100,4828.71104100,2020-03-13 17:00:00
4985.34000000,5199.00000000,4807.00000000,5184.81000000,17472.58798800,7905.00053000,2020-03-13 18:00:00
5391.08000000,5525.00000000,4863.23000000,4981.96000000,20750.44770800,11224.96577300,2020-03-13 19:00:00
5356.47000000,5516.54000000,5187.39000000,5397.16000000,12423.32018100,6105.25427200,2020-03-13 20:00:00
5499.89000000,5600.00000000,5356.47000000,5356.86000000,8516.57326800,4551.01788400,2020-03-13 21:00:00
5601.24000000,5620.00000000,5444.96000000,5499.89000000,6643.84563300,3351.05635100,2020-03-13 22:00:00
5578.60000000,5699.00000000,5437.93000000,5603.36000000,8822.28287600,4445.28080700,2020-03-13 23:00:00
5451.30000000,5580.00000000,5394.86000000,5576.05000000,6714.86046500,3333.51092300,2020-03-14 00:00:00
5482.84000000,5518.00000000,5322.02000000,5452.10000000,6242.94743000,2968.87825000,2020-03-14 01:00:00
5548.50000000,5570.00000000,5394.01000000,5482.84000000,6079.57849300,3138.31813700,2020-03-14 02:00:00
5573.97000000,5640.52000000,5515.67000000,5547.39000000,7336.21463000,3723.21265700,2020-03-14 03:00:00
5506.94000000,5573.71000000,5400.00000000,5573.67000000,6556.15948400,3286.77419200,2020-03-14 04:00:00
5431.06000000,5543.99000000,5417.00000000,5506.53000000,5518.88128500,2696.82340700,2020-03-14 05:00:00
5426.00000000,5495.00000000,5371.76000000,5431.02000000,4968.62806400,2646.23789100,2020-03-14 06:00:00
5500.40000000,5510.00000000,5400.00000000,5426.94000000,4067.48914400,2196.50999900,2020-03-14 07:00:00
5351.61000000,5530.00000000,5266.66000000,5500.61000000,9464.65438100,4285.48788100,2020-03-14 08:00:00
5233.70000000,5373.00000000,5192.00000000,5351.61000000,5419.03580200,2381.71223900,2020-03-14 09:00:00
5385.03000000,5409.00000000,5173.00000000,5232.68000000,7834.35557300,3660.99797900,2020-03-14 10:00:00
5448.38000000,5490.00000000,5350.00000000,5385.03000000,6066.38244700,2889.01762900,2020-03-14 11:00:00
5425.53000000,5450.00000000,5286.79000000,5448.23000000,5528.29624900,2549.61960800,2020-03-14 12:00:00
5300.00000000,5448.97000000,5268.82000000,5423.24000000,5545.23852100,2492.96121500,2020-03-14 13:00:00
5369.57000000,5399.00000000,5279.73000000,5300.84000000,3693.02712200,1798.77110700,2020-03-14 14:00:00
5311.38000000,5416.98000000,5301.00000000,5369.56000000,4634.88229400,2454.98340300,2020-03-14 15:00:00
5387.61000000,5470.00000000,5256.00000000,5310.96000000,7913.08638100,4079.77573900,2020-03-14 16:00:00
5396.66000000,5408.33000000,5345.27000000,5388.20000000,2619.62988300,1343.18055600,2020-03-14 17:00:00
5443.80000000,5498.00000000,5382.49000000,5397.50000000,4779.15661500,2332.96882800,2020-03-14 18:00:00
5386.85000000,5484.21000000,5375.73000000,5443.63000000,2654.88582900,1268.75901700,2020-03-14 19:00:00
5334.31000000,5423.50000000,5292.24000000,5386.84000000,4533.74327200,2040.88398600,2020-03-14 20:00:00
5300.76000000,5352.79000000,5280.00000000,5336.83000000,2699.32628900,1232.74335300,2020-03-14 21:00:00
5273.08000000,5336.98000000,5195.32000000,5302.58000000,5390.18713800,2442.58791700,2020-03-14 22:00:00
5172.06000000,5277.37000000,5055.13000000,5273.08000000,10649.48918300,4859.30381600,2020-03-14 23:00:00
5200.07000000,5273.37000000,5093.10000000,5172.48000000,6622.55538300,3207.43166200,2020-03-15 00:00:00
5153.42000000,5228.57000000,5140.00000000,5203.07000000,3801.63393700,1722.11836400,2020-03-15 01:00:00
5197.47000000,5222.23000000,5146.58000000,5152.59000000,2941.03861800,1462.99938900,2020-03-15 02:00:00
5178.64000000,5218.98000000,5165.00000000,5197.29000000,2221.67741100,1236.07086500,2020-03-15 03:00:00
5255.80000000,5284.00000000,5178.64000000,5178.64000000,3369.29881700,1871.65658700,2020-03-15 04:00:00
5252.24000000,5284.72000000,5217.74000000,5256.45000000,1792.82647300,838.35808200,2020-03-15 05:00:00
5293.50000000,5310.00000000,5250.00000000,5251.95000000,2255.98081000,1196.82920400,2020-03-15 06:00:00
5272.23000000,5332.04000000,5240.95000000,5293.41000000,2737.66531100,1414.04775500,2020-03-15 07:00:00
5230.24000000,5273.28000000,5216.02000000,5272.35000000,3140.46995700,1611.76837500,2020-03-15 08:00:00
5244.91000000,5267.70000000,5213.16000000,5233.05000000,2594.97442400,1394.26614500,2020-03-15 09:00:00
5430.88000000,5487.00000000,5235.51000000,5244.91000000,9637.89278500,5057.92982200,2020-03-15 10:00:00
5429.99000000,5452.93000000,5385.00000000,5431.22000000,4050.09689600,2010.89230100,2020-03-15 11:00:00
5307.78000000,5594.00000000,5280.00000000,5430.00000000,12252.22840600,5976.73623600,2020-03-15 12:00:00
5333.78000000,5370.03000000,5294.13000000,5307.71000000,2951.80020500,1403.49671600,2020-03-15 13:00:00
5314.77000000,5355.24000000,5221.00000000,5333.78000000,4813.64054000,2345.21593100,2020-03-15 14:00:00
5324.48000000,5358.16000000,5290.98000000,5314.47000000,3171.32922700,1502.14815400,2020-03-15 15:00:00
5291.33000000,5349.98000000,5260.00000000,5324.92000000,3747.99109300,2036.63857400,2020-03-15 16:00:00
5302.71000000,5397.00000000,5288.24000000,5292.10000000,3521.49599800,1883.57066900,2020-03-15 17:00:00
5307.63000000,5335.53000000,5275.00000000,5302.78000000,2336.06039300,1181.81894100,2020-03-15 18:00:00
5312.35000000,5373.93000000,5292.00000000,5307.62000000,2993.43200700,1587.88663100,2020-03-15 19:00:00
5186.43000000,5325.00000000,5160.00000000,5312.33000000,5748.76109200,2384.50476600,2020-03-15 20:00:00
5903.77000000,5940.00000000,5181.58000000,5186.43000000,22376.04909400,12540.92215200,2020-03-15 21:00:00
5367.76000000,5908.45000000,5285.00000000,5906.85000000,22974.08119700,10823.10462800,2020-03-15 22:00:00
5361.30000000,5451.43000000,5320.00000000,5369.01000000,7863.16646000,3850.23900100,2020-03-15 23:00:00
5254.74000000,5365.42000000,5188.00000000,5360.33000000,9872.94993600,4758.53449200,2020-03-16 00:00:00
5301.50000000,5311.30000000,5215.54000000,5254.83000000,3413.00830400,1643.08414700,2020-03-16 01:00:00
5335.63000000,5364.98000000,5288.46000000,5301.01000000,4448.19674700,2029.74895800,2020-03-16 02:00:00
5273.34000000,5337.08000000,5250.00000000,5335.63000000,3043.24479400,1381.20545600,2020-03-16 03:00:00
5243.88000000,5297.80000000,5220.00000000,5272.23000000,2897.88935800,1436.61093400,2020-03-16 04:00:00
5158.42000000,5278.00000000,5128.76000000,5244.83000000,5282.98591600,2235.08328200,2020-03-16 05:00:00
5015.09000000,5160.00000000,4879.00000000,5158.31000000,17667.37759800,7920.99629100,2020-03-16 06:00:00
4785.67000000,5018.45000000,4778.00000000,5017.50000000,15281.14965400,7067.53756000,2020-03-16 07:00:00
4914.60000000,4950.00000000,4777.00000000,4789.99000000,9734.07014200,4647.42500300,2020-03-16 08:00:00
4820.60000000,4918.14000000,4800.00000000,4915.45000000,7474.75747700,3487.67892900,2020-03-16 09:00:00
4450.95000000,4822.74000000,4444.00000000,4820.07000000,22781.49097900,9825.92206400,2020-03-16 10:00:00
4565.59000000,4610.00000000,4442.12000000,4452.85000000,10307.97947600,5055.63220800,2020-03-16 11:00:00
4763.32000000,4930.28000000,4545.00000000,4565.63000000,18250.33960700,9130.88559500,2020-03-16 12:00:00
4840.16000000,4901.19000000,4500.00000000,4762.25000000,19021.25273100,9683.49351000,2020-03-16 13:00:00
4938.68000000,5123.05000000,4729.98000000,4840.16000000,19323.54473300,9800.42021700,2020-03-16 14:00:00
5151.39000000,5175.00000000,4917.91000000,4937.43000000,12007.51729500,6140.29108800,2020-03-16 15:00:00
5011.13000000,5200.00000000,4960.69000000,5144.53000000,8742.05485600,4143.28706600,2020-03-16 16:00:00
5068.73000000,5090.71000000,4983.63000000,5011.13000000,3941.62348000,2014.92853600,2020-03-16 17:00:00
5119.03000000,5144.00000000,5019.00000000,5067.41000000,3993.48916900,2137.73875600,2020-03-16 18:00:00
4939.25000000,5135.38000000,4828.00000000,5119.12000000,9657.70894500,4276.66752600,2020-03-16 19:00:00
4898.33000000,5035.00000000,4820.00000000,4942.50000000,7084.10791600,3420.08687900,2020-03-16 20:00:00
4962.00000000,4992.81000000,4850.77000000,4896.61000000,3180.74273400,1588.99627300,2020-03-16 21:00:00
4921.88000000,5060.00000000,4850.00000000,4962.01000000,5755.61045300,2815.34392000,2020-03-16 22:00:00
5028.97000000,5050.00000000,4900.51000000,4921.88000000,4113.83046000,2260.36867600,2020-03-16 23:00:00
5070.72000000,5094.13000000,4921.45000000,5028.86000000,5537.79763500,2822.50977800,2020-03-17 00:00:00
5189.21000000,5400.00000000,5050.30000000,5070.81000000,15212.28299100,8027.32635600,2020-03-17 01:00:00
5281.58000000,5300.00000000,5141.81000000,5189.80000000,7225.27371300,3596.77401600,2020-03-17 02:00:00
5311.16000000,5348.95000000,5230.13000000,5281.58000000,6152.49047300,3125.29205900,2020-03-17 03:00:00
5262.76000000,5325.00000000,5205.00000000,5314.84000000,4912.77980400,2269.60369900,2020-03-17 04:00:00
5276.13000000,5295.32000000,5236.88000000,5263.95000000,3086.85268300,1495.80300400,2020-03-17 05:00:00
5272.23000000,5314.80000000,5219.99000000,5276.00000000,3699.77514400,1914.67910900,2020-03-17 06:00:00
5343.72000000,5415.87000000,5256.87000000,5273.40000000,7331.94970900,3866.07303500,2020-03-17 07:00:00
5285.01000000,5440.00000000,5248.20000000,5345.19000000,7875.33860500,3842.93504300,2020-03-17 08:00:00
5228.02000000,5319.07000000,5160.00000000,5282.43000000,6905.80323300,3460.59702400,2020-03-17 09:00:00
5293.45000000,5305.00000000,5214.00000000,5227.55000000,3965.02383500,2119.26380800,2020-03-17 10:00:00
5267.61000000,5325.74000000,5229.08000000,5295.00000000,4340.17155800,2102.08563000,2020-03-17 11:00:00
5206.25000000,5350.00000000,5175.00000000,5266.90000000,5782.96358400,2877.40996600,2020-03-17 12:00:00
5090.11000000,5322.41000000,5071.80000000,5206.25000000,9510.61500300,4321.93886700,2020-03-17 13:00:00
5229.21000000,5245.08000000,5051.00000000,5090.11000000,8193.88190600,3978.95657800,2020-03-17 14:00:00
5362.99000000,5376.83000000,5205.09000000,5229.31000000,8325.07955200,4213.05117100,2020-03-17 15:00:00
5348.37000000,5479.00000000,5315.30000000,5363.84000000,10372.23600100,5348.49819700,2020-03-17 16:00:00
5354.49000000,5395.00000000,5290.00000000,5349.99000000,4286.49904800,1943.79005800,2020-03-17 17:00:00
5367.79000000,5420.00000000,5335.71000000,5354.49000000,5175.88037600,2675.93817700,2020-03-17 18:00:00
5375.11000000,5399.99000000,5315.00000000,5368.85000000,4168.46898600,1967.58919100,2020-03-17 19:00:00
5429.54000000,5453.00000000,5330.00000000,5375.25000000,4682.22960900,2257.70571200,2020-03-17 20:00:00
5426.06000000,5525.00000000,5356.00000000,5429.66000000,6674.78906600,3451.83385000,2020-03-17 21:00:00
5424.75000000,5450.00000000,5369.15000000,5425.98000000,3200.22421600,1457.49866000,2020-03-17 22:00:00
5312.64000000,5438.00000000,5305.59000000,5423.72000000,3471.51958800,1561.22126600,2020-03-17 23:00:00
5355.78000000,5419.03000000,5268.80000000,5312.64000000,5234.53506600,2529.25164600,2020-03-18 00:00:00
5365.22000000,5383.29000000,5335.65000000,5355.85000000,2220.76884700,933.57878400,2020-03-18 01:00:00
5373.02000000,5383.99000000,5320.00000000,5365.22000000,2024.62284600,998.54660000,2020-03-18 02:00:00
5394.15000000,5413.00000000,5366.24000000,5373.00000000,2387.68362300,1164.58670600,2020-03-18 03:00:00
5418.65000000,5436.17000000,5365.71000000,5394.02000000,2063.07231000,1074.40428300,2020-03-18 04:00:00
5270.00000000,5424.00000000,5259.43000000,5418.62000000,4407.05482200,1993.32324300,2020-03-18 05:00:00
5255.29000000,5296.90000000,5180.00000000,5270.05000000,7536.01533300,3623.07501700,2020-03-18 06:00:00
5148.73000000,5255.37000000,5104.92000000,5255.37000000,6177.68167600,2755.83837200,2020-03-18 07:00:00
5173.00000000,5185.36000000,5073.55000000,5148.73000000,5702.12452700,2386.83569700,2020-03-18 08:00:00
5143.13000000,5248.00000000,5113.01000000,5173.00000000,4884.58285900,2235.08286500,2020-03-18 09:00:00
5082.40000000,5165.00000000,5010.98000000,5143.16000000,7836.08816400,3486.37180300,2020-03-18 10:00:00
5140.39000000,5162.35000000,5078.00000000,5080.70000000,3749.17292500,1907.34297000,2020-03-18 11:00:00
5112.98000000,5141.68000000,5063.17000000,5141.48000000,3704.32084700,1706.19098400,2020-03-18 12:00:00
5340.82000000,5381.76000000,5009.37000000,5112.12000000,17721.19637800,8561.21553900,2020-03-18 13:00:00
5301.06000000,5390.00000000,5275.00000000,5340.63000000,9615.05906200,4407.65714500,2020-03-18 14:00:00
5328.89000000,5370.00000000,5225.58000000,5302.07000000,7952.13626700,3921.03965900,2020-03-18 15:00:00
5199.59000000,5349.00000000,5150.00000000,5328.59000000,11322.26858600,5199.62222700,2020-03-18 16:00:00
5225.23000000,5259.00000000,5140.54000000,5198.04000000,7540.59734400,3548.61302100,2020-03-18 17:00:00
5316.82000000,5325.00000000,5215.11000000,5226.17000000,4213.35171100,2221.88847400,2020-03-18 18:00:00
5328.51000000,5347.29000000,5288.90000000,5316.11000000,4651.26697500,2450.80030100,2020-03-18 19:00:00
5318.91000000,5392.18000000,5307.00000000,5329.23000000,5159.10834000,2558.15468700,2020-03-18 20:00:00
5353.23000000,5382.69000000,5318.39000000,5318.63000000,2229.44057600,1150.13391200,2020-03-18 21:00:00
5340.23000000,5412.00000000,5257.52000000,5353.63000000,5150.56431400,2511.17461400,2020-03-18 22:00:00
5393.04000000,5409.00000000,5321.27000000,5341.12000000,3644.92149600,1781.33922900,2020-03-18 23:00:00
5347.31000000,5450.00000000,5323.74000000,5393.26000000,6625.82046200,3176.83411800,2020-03-19 00:00:00
5355.88000000,5401.92000000,5340.20000000,5347.74000000,2808.53061400,1342.74870600,2020-03-19 01:00:00
5285.90000000,5365.52000000,5260.00000000,5355.88000000,4067.71195700,1820.38732000,2020-03-19 02:00:00
5286.84000000,5329.70000000,5252.53000000,5285.97000000,3250.56060200,1645.96865200,2020-03-19 03:00:00
5301.21000000,5324.06000000,5277.45000000,5286.84000000,2476.07658300,1200.88228100,2020-03-19 04:00:00
5368.18000000,5379.71000000,5290.24000000,5301.24000000,2886.69936500,1465.84498900,2020-03-19 05:00:00
5374.51000000,5404.00000000,5349.21000000,5368.41000000,4300.53108100,2345.68166300,2020-03-19 06:00:00
5414.19000000,5435.44000000,5344.55000000,5374.93000000,4387.96644700,2173.15589100,2020-03-19 07:00:00
5408.28000000,5448.00000000,5376.10000000,5414.19000000,4695.62485300,2301.77355600,2020-03-19 08:00:00
5593.53000000,5610.00000000,5393.53000000,5409.10000000,12021.55886600,6330.91603500,2020-03-19 09:00:00
5560.91000000,5661.00000000,5530.47000000,5594.99000000,10553.31155900,5219.53185700,2020-03-19 10:00:00
5621.86000000,5632.95000000,5545.00000000,5561.79000000,5421.36693300,2662.01385900,2020-03-19 11:00:00
5848.68000000,5848.68000000,5608.21000000,5622.15000000,15957.27534700,8232.52673100,2020-03-19 12:00:00
5842.96000000,5880.22000000,5685.14000000,5848.71000000,15674.17130100,7215.76812500,2020-03-19 13:00:00
5808.50000000,5878.00000000,5748.44000000,5842.34000000,8124.86304300,3726.01719300,2020-03-19 14:00:00
5895.10000000,5920.00000000,5805.37000000,5808.50000000,8484.79016300,4550.44036500,2020-03-19 15:00:00
6164.03000000,6292.25000000,5798.26000000,5895.71000000,30003.91860800,15990.17115100,2020-03-19 16:00:00
6308.45000000,6359.45000000,6133.92000000,6163.79000000,15307.60656600,7720.23457100,2020-03-19 17:00:00
6137.00000000,6327.25000000,6120.00000000,6307.34000000,12064.77309600,5538.48815000,2020-03-19 18:00:00
6215.57000000,6240.00000000,6079.69000000,6136.61000000,7883.19671900,3589.78411000,2020-03-19 19:00:00
6237.08000000,6239.98000000,6155.00000000,6216.08000000,3524.41298000,1671.86018800,2020-03-19 20:00:00
6237.16000000,6268.08000000,6185.00000000,6237.08000000,3243.48029200,1668.42180600,2020-03-19 21:00:00
6278.63000000,6400.00000000,6217.75000000,6237.70000000,8281.55695200,4204.38362500,2020-03-19 22:00:00
6162.37000000,6315.26000000,6125.76000000,6278.39000000,6975.06905000,3218.11206900,2020-03-19 23:00:00
6219.15000000,6269.24000000,6161.08000000,6162.05000000,4583.38186100,2155.20018100,2020-03-20 00:00:00
6160.50000000,6233.25000000,6055.55000000,6219.15000000,5531.39363100,2416.54186100,2020-03-20 01:00:00
6150.04000000,6200.00000000,6132.36000000,6159.83000000,3054.53312900,1355.52484700,2020-03-20 02:00:00
6156.35000000,6168.99000000,6112.45000000,6150.04000000,2333.49352200,1190.67166400,2020-03-20 03:00:00
6199.84000000,6229.90000000,6115.99000000,6156.42000000,3290.49960700,1767.37827900,2020-03-20 04:00:00
6218.72000000,6287.95000000,6184.94000000,6199.80000000,3361.26418600,1471.03452600,2020-03-20 05:00:00
6240.00000000,6250.00000000,6178.01000000,6218.55000000,3027.07169000,1445.52568600,2020-03-20 06:00:00
6318.39000000,6350.00000000,6211.02000000,6239.99000000,5195.84001800,2754.07029700,2020-03-20 07:00:00
6601.45000000,6770.00000000,6310.58000000,6318.41000000,21232.76993800,11302.90840700,2020-03-20 08:00:00
6756.62000000,6757.01000000,6560.00000000,6601.45000000,10869.79355800,5494.29615300,2020-03-20 09:00:00
6824.25000000,6900.00000000,6651.90000000,6756.62000000,15711.05071400,7874.93275000,2020-03-20 10:00:00
6659.99000000,6878.70000000,6559.69000000,6824.28000000,14955.66181500,7215.76328900,2020-03-20 11:00:00
6613.52000000,6690.00000000,6531.00000000,6659.99000000,10308.41370800,4305.29083500,2020-03-20 12:00:00
6545.13000000,6616.34000000,6420.00000000,6614.10000000,12660.21526700,5769.52246200,2020-03-20 13:00:00
6604.26000000,6714.53000000,6532.19000000,6545.51000000,10722.39361800,5164.07967800,2020-03-20 14:00:00
6614.66000000,6642.83000000,6533.58000000,6604.27000000,5745.68994700,2818.12675200,2020-03-20 15:00:00
6438.18000000,6664.99000000,6321.12000000,6614.32000000,13369.47050400,6049.48833700,2020-03-20 16:00:00
6415.90000000,6472.20000000,6342.02000000,6438.19000000,5791.16567700,2620.47056100,2020-03-20 17:00:00
6193.66000000,6423.78000000,6162.70000000,6416.04000000,10839.89910300,5099.65528300,2020-03-20 18:00:00
6187.59000000,6293.29000000,6153.74000000,6192.59000000,5934.17255300,2947.68570700,2020-03-20 19:00:00
5963.79000000,6190.00000000,5670.00000000,6184.53000000,24066.76423500,10318.87749700,2020-03-20 20:00:00
6239.19000000,6269.94000000,5901.23000000,5970.09000000,10685.45214500,5367.81751200,2020-03-20 21:00:00
6162.10000000,6374.99000000,6057.01000000,6239.19000000,10734.67685400,5143.01319000,2020-03-20 22:00:00
6208.36000000,6240.00000000,6078.00000000,6162.10000000,5293.26223400,2671.76342600,2020-03-20 23:00:00
6140.88000000,6223.20000000,6062.03000000,6204.57000000,6418.75848500,3297.65932700,2020-03-21 00:00:00
6285.00000000,6294.77000000,6129.36000000,6140.88000000,4447.48398500,2376.92451100,2020-03-21 01:00:00
6278.37000000,6380.00000000,6230.33000000,6285.00000000,6756.13176200,3198.66424200,2020-03-21 02:00:00
6267.45000000,6287.22000000,6156.01000000,6278.71000000,5195.58526300,2587.17822300,2020-03-21 03:00:00
6174.87000000,6330.18000000,6140.00000000,6269.34000000,3814.94733100,1646.11298400,2020-03-21 04:00:00
6112.18000000,6216.65000000,6082.59000000,6173.77000000,4166.69729800,2007.53465500,2020-03-21 05:00:00
6227.72000000,6236.45000000,6026.00000000,6112.34000000,4379.51758000,2120.78521100,2020-03-21 06:00:00
6151.16000000,6229.11000000,6084.73000000,6226.83000000,3759.02389200,1854.38004200,2020-03-21 07:00:00
6112.51000000,6170.00000000,6031.06000000,6151.17000000,4936.34754100,2339.65157500,2020-03-21 08:00:00
5976.40000000,6135.15000000,5900.00000000,6114.20000000,7927.97081300,3495.64339600,2020-03-21 09:00:00
5974.53000000,6040.00000000,5938.78000000,5976.17000000,4063.23489000,2059.69234700,2020-03-21 10:00:00
6118.72000000,6121.97000000,5860.02000000,5974.53000000,7222.75438900,3465.16466700,2020-03-21 11:00:00
6130.30000000,6218.01000000,6089.94000000,6116.58000000,7683.16838000,3774.61408900,2020-03-21 12:00:00
6161.20000000,6275.00000000,6129.00000000,6130.30000000,6335.39461200,3204.13937400,2020-03-21 13:00:00
6182.80000000,6224.48000000,6114.02000000,6162.66000000,4202.74966500,1975.15365800,2020-03-21 14:00:00
6212.08000000,6242.99000000,6145.45000000,6182.75000000,4624.82285400,2404.27938700,2020-03-21 15:00:00
6133.75000000,6264.52000000,6113.89000000,6213.48000000,5810.95163400,2851.42926800,2020-03-21 16:00:00
6066.77000000,6173.68000000,6043.00000000,6133.51000000,3703.97658600,1887.31749400,2020-03-21 17:00:00
6210.51000000,6226.27000000,6050.74000000,6066.82000000,5377.75880600,2768.57409400,2020-03-21 18:00:00
6216.27000000,6245.00000000,6188.32000000,6211.44000000,3834.09772500,2052.88554700,2020-03-21 19:00:00
6325.25000000,6369.33000000,6180.00000000,6216.11000000,5515.34538800,2973.65727100,2020-03-21 20:00:00
6179.43000000,6456.98000000,6130.00000000,6325.25000000,10628.90009600,5382.70885000,2020-03-21 21:00:00
